,Unnamed: 0,STATE,DISTRICT,Storage name,Address,Manager Name,capacity,Longitude,Latitude
543,543,Andhra Pradesh,Guntur,TheandhrabankFarmers Servicecooperativesociety,NALLAPADU ROAD NEAR NH-5,Subbaiah,2400.0,80.3939109,16.3063385
544,544,Andhra Pradesh,Guntur,Tiyaguru Cold Storage,NALLAPADU ROAD NEAR NH-5,Tiyaguru,3500.0,80.3939109,16.3063385
545,545,Andhra Pradesh,Guntur,Tulasi Cold Storage,"NEAR SUBBA REDDY NAGAR , MIRCHI YARD",Mvnarayanareddy,4000.0,,
546,546,Andhra Pradesh,Guntur,Tulasi Cold Storage pvtlrd,"SUBBA REDDY NAGAR, NEAR MIRCHI YARD",R.Satyanarayana,4.0,,
547,547,Andhra Pradesh,Guntur,Tummala Brahmanandam,Cherukapalli,,160.0,80.6805413,16.0493704
548,548,Andhra Pradesh,Guntur,Udayagro Cold Storage,"PLOT NO 66/A, PATTIPADU ROAD ETUKUR",Srinivas,0.0,80.424635,16.2632033
549,549,Andhra Pradesh,Guntur,Uttamchand Cold Storage,"G T ROAD,MIRCHI YARD,",Prasadreddy,2105.0,,
550,550,Andhra Pradesh,Guntur,Uttamv Uttamchand,ANKI REDDY PALEM ROAD,Ramesh,2105.0,,
551,551,Andhra Pradesh,Guntur,"V. Koteswar Rao, S/O V. Hanuman Das","Survey No. 394, Repalle To Bhattiprolu R&B Road, Bhattiprolu Guntur",,592.34,80.7845272,16.1038105
552,552,Andhra Pradesh,Guntur,VADLAMUDI,,Ch.Veera Reddy,35000.0,,
553,553,Andhra Pradesh,Guntur,Vanadurga Cold Storage,NEAR BYPAS ROAD MIRCHI YARD ROAD ANKI REDDY PALEM,G Spring Astral,2000.0,80.3923079,16.2876751
554,554,Andhra Pradesh,Guntur,Vanga Nagi Reddy,"Munangi Village, Kollipara Mandal, Guntur District",,300.0,80.0087746,16.3905692
555,555,Andhra Pradesh,Guntur,Varalaxmi Cold Storage,Ankireddypalem,,8108.0,80.3923079,16.2876751
556,556,Andhra Pradesh,Guntur,Varalaxmi Cold Storage Pvt Ltd,LINGAYA PALEMA NKI REDDY PALEM POST,Srinivas,8164.0,,
557,557,Andhra Pradesh,Guntur,Varalaxmi Rural Godowns ( Namburu Venkata Krishna Murthy And Namburu Kamaiah ),"Vellatur Village, Bhattiprolu Mandal",,529.0,80.7830847,16.1031097
558,558,Andhra Pradesh,Guntur,Vardhani Cold Storage,NALLAPADU ROAD,Subtahmanyam,3500.0,80.3939109,16.3063385
559,559,Andhra Pradesh,Guntur,Vasaviratna Cold Storage Pvt Ltd,"THIKKA REDDY PALAM, PRATHIPADU MANDAL",A.Gopalrao,7000.0,82.1917781,17.2294723
560,560,Andhra Pradesh,Guntur,Vasthsalya Cold Storage M,"NH-5 BY PASS ROAD, ANKI REDDY PALEM",Lappireddy,6000.0,80.2091128,15.9060837
561,561,Andhra Pradesh,Guntur,Vasu Cold Storage,"LALUPURAM LINK ROAD, MIRCHI YARD",Ramanamurthuy,0.0,,
562,562,Andhra Pradesh,Guntur,VasundaraColdstorage,NH5ANKIREDDYPALEMGUMTUR,Hanmanthrao,4000.0,83.9275643,18.3159269
563,563,Andhra Pradesh,Guntur,Vatsalya Cold Storage,Ankireddypalem,,4981.0,80.3923079,16.2876751
564,564,Andhra Pradesh,Guntur,Vengamamba Cold Storage,NALLAPADU ROAD,G Satyanaraya,3000.0,80.3939109,16.3063385
565,565,Andhra Pradesh,Guntur,Venukonda Cold Storage Pvt Ltd,,,5000.0,,
566,566,Andhra Pradesh,Guntur,Vigneswara Cold Storage,NANDIGAMA VILAGE SATTENAPALLY MANDAL AMARAVATHI RO,Y.Mutyanjayarao,5000.0,77.7523039,20.9319821
567,567,Andhra Pradesh,Guntur,Vijayageneraltradind,RAGHUPATHI RAO TOWER SMEDHAR BAZAR,Koteswarao,0.0,,
568,568,Andhra Pradesh,Guntur,Vijayamadhavi Cold storage Pvt Ltd,ANKIREDDY PALEMMADRAS TRUNK ROADGUNTUR,R Srikanth,0.0,,
569,569,Andhra Pradesh,Guntur,Vijayasaradhi Cold Storage,NALLAPADU ROAD NEAR NH-5,Lalitha,0.0,80.3939109,16.3063385
570,570,Andhra Pradesh,Guntur,Vijayasaradhi Cold Storage,ANKI REDDY PALEM BY-PASS ROAD CHEK POST,P Nageswara Rao,2000.0,80.2091128,15.9060837
571,571,Andhra Pradesh,Guntur,VijayasriCold Cold Storage,"270/1,LALPURAM, NH-5BY PASS ROAD",Srinivasrao,5000.0,-71.5723953,43.1938516
572,572,Andhra Pradesh,Guntur,Vijaysri Cold Storage,LALPURAM,Shripal,5060.0,80.4494344,16.2868497
573,573,Andhra Pradesh,Guntur,Vinukonda,Vinukonda Market Yard,,1000.0,79.7405355,16.0498456
574,574,Andhra Pradesh,Guntur,Vinukonda Cold Storage Pvt Ltd,VINUKONDA TOWN MANDAL,R.Srinivasrao,6600.0,79.7405355,16.0498456
575,575,Andhra Pradesh,Guntur,Visalakshi Cold Storage,175/2 G T ROAD MIRCHI YARD,Ap Ranga Reddy,8164.0,,
576,576,Andhra Pradesh,Guntur,Visalakshmi Cold Storage,"175, NEAR NEW MIRCHI YARD G.T. ROAD",P Gopal Rao,2500.0,,
577,577,Andhra Pradesh,Guntur,Vpsa Cold Storage,"25-16-218, G.T. ROAD,",Narasimhamurthy,0.0,,
578,578,Andhra Pradesh,Guntur,Vpsa Coldstorage,GT ROAD,Narayana,0.0,74.2390965,31.8847743
579,579,Andhra Pradesh,Guntur,Vpsa Vela Yutha Nader And Co,NEAR MIRCHI YARD,Surali Appan,0.0,,
580,580,Andhra Pradesh,Guntur,Vvr Cold Storage,NEAR MIRCHI YARD,Venkateswarao,0.0,,
581,581,Andhra Pradesh,Guntur,Vyjanthi Cold Storage,"D. NO. 283/1, LALPURAM VILLAGE, GUNTUR RURAL MANDA",V Krishnamohan,7500.0,80.0087746,16.3905692
582,582,Andhra Pradesh,Guntur,Vyjayanthi Cold Storage Pvt Ltd,,Shri Munagala Subhakar,7800.0,,
583,583,Andhra Pradesh,Guntur,Y.C.R. Cold Storage Pvt Ltd,MEDIKONDURU VILAGE PIDUGURALLA ROAD,Arogyam,4800.0,80.2989584,16.3466357
584,584,Andhra Pradesh,Guntur,Y.K.Farmers Warehouse,"S.Uppalapadu Village, Jammalamadugu Mandal",,8993.0,78.3824215,14.8448555
585,585,Andhra Pradesh,Guntur,YCR Cold Storage,NEAR MIRCHI YARD,Satyanarayana,0.0,,
586,586,Andhra Pradesh,Guntur,Yadla Satish Kumar,Chiluvuru/Guntur,,411.09,80.5827272,16.3647153
587,587,Andhra Pradesh,Krishna,"AMC, Mylavaram",Velagaleru,,1993.4,80.6146524,16.6504004
588,588,Andhra Pradesh,Krishna,"AMC, Nuzvid","Nuzvid, Agripali & Bapulapadu",,2998.5,80.9617035,16.6337723
589,589,Andhra Pradesh,Krishna,Akhilendrainfrastructurltd,SURAMPALLY VILAGE,K.S.Prasad,0.0,80.7228185,16.5932293
590,590,Andhra Pradesh,Krishna,Blueparkseafoods Pvt Ltd,BLUEPARKSEAFOODSGMAILCOM,S.Devaraj,800.0,,
591,591,Andhra Pradesh,Krishna,C H Nukaraju & Satyanaraya Reddy,"Keesarapalli Village, Nidamanuru Mandal",,4769.62,79.3668006,16.8220976
592,592,Andhra Pradesh,Krishna,Chitta Siva Nageswar Rao,"Deen Dayal Road, Nagayalanka",,256.52,80.9161478,15.9479263
593,593,Andhra Pradesh,Krishna,D. Krishna Kishore,"Uppuluru, Kankipadu Mandal",,9761.0,,
594,594,Andhra Pradesh,Krishna,D. Radha Krishna,"Uppuluru, Kankipadu Mandal",,9754.0,,
595,595,Andhra Pradesh,Krishna,D.Ranga Rao,Uppaluru Village,,9539.24,80.7761688,16.4848125
596,596,Andhra Pradesh,Krishna,D.Seetha Mahalakshmi,Uppaluru Village,,9539.24,80.7761688,16.4848125
597,597,Andhra Pradesh,Krishna,D.Uma Naveena,Uppaluru Village,,9539.24,80.7761688,16.4848125
598,598,Andhra Pradesh,Krishna,G Bharathi,"Keesarapalli Village, Nidamanuru Mandal",,4769.62,79.3668006,16.8220976
599,599,Andhra Pradesh,Krishna,G G Rani,"Keesarapalli Village, Nidamanuru Mandal",,4769.62,79.3668006,16.8220976
600,600,Andhra Pradesh,Krishna,G Veeraraju,"Keesarapalli Village, Nidamanuru Mandal",,4769.62,79.3668006,16.8220976
601,601,Andhra Pradesh,Krishna,G. V. Madhuri,"Keesarapalli Village, Nidamanuru Mandal",,4769.62,79.3668006,16.8220976
602,602,Andhra Pradesh,Krishna,GUDIVADA,,N.Laxmana Rao,40000.0,,
603,603,Andhra Pradesh,Krishna,Gayatri Cold Storages,6-62 RAYTHUPET NANDIGAMMA,Kasivisweswarao,5000.0,80.2901487,16.7652868
604,604,Andhra Pradesh,Krishna,Girja Modern Rice Mill (Sri T.Vishwanatham & Smt A Venkatalakshmi Girija),Enikepadu/Vijayawada,,15752.0,80.7057622,16.5142013
605,605,Andhra Pradesh,Krishna,Gsr Cold Storage,GOLLPUDI,Datatrsya,5000.0,80.5827599,16.5400016
606,606,Andhra Pradesh,Krishna,HarshithaCold Storage,NAVA BPET,Bradandarsddy,0.0,,
607,607,Andhra Pradesh,Krishna,Jallipalli Kishore & Anjaneya Prasad,"S.No.95, Chinapadraka Village, Mandal : Kruthivennu",,785.0,81.3603788,16.3791762
608,608,Andhra Pradesh,Krishna,K. Gowri Pavani,"Uppuluru, Kankipadu Mandal",,9761.0,,
609,609,Andhra Pradesh,Krishna,K.Siva Prasad,Uppaluru Village,,9539.24,80.7761688,16.4848125
610,610,Andhra Pradesh,Krishna,KAIKALUR,,K.V.Satyanarayana,20280.0,,
611,611,Andhra Pradesh,Krishna,Kaikaluru,"Kalidindi, Kaikaluru",,3000.0,81.2129374,16.5527275
612,612,Andhra Pradesh,Krishna,KakarlaColdatorge,NANDIHAM,Madhusudhanrao,0.0,,
613,613,Andhra Pradesh,Krishna,Kanchikacherla,Kanchikacherla Market Yard,,1000.0,80.390432,16.6833153
614,614,Andhra Pradesh,Krishna,Kum Pinnameneni Haritha,Nidamanuru/Krishna,,0.0,80.7203035,16.5094491
615,615,Andhra Pradesh,Krishna,LankaCold storage,106/2 A MYLAVARAM ROAD OPP-LDA KONDAPALLY,Krishna,4200.0,80.8450595,16.7914644
616,616,Andhra Pradesh,Krishna,Lucky Cold Storage,RAYANAPADU VIJAYAADA,G Mohanrao,4000.0,80.5688428,16.5710275
617,617,Andhra Pradesh,Krishna,M. V. Rattaiah ( Sri Dhanalakshmi Modern Rice Mill ),"Tadigadapu Village, Vijayawada Rural Mandal",,1955.0,74.7765946,13.5877883
618,618,Andhra Pradesh,Krishna,M/S Anjali Warehouse,"Survey NO. 46/1B1,Thorraguntapalem Village, Chillakallu Gram Panchayat",,9534.36,80.1386714,16.8935957
619,619,Andhra Pradesh,Krishna,M/S Aradhana Warehouse,"Survey NO. 46/1B1,Thorraguntapalem Village, Chillakallu Gram Panchayat",,4767.18,80.1386714,16.8935957
620,620,Andhra Pradesh,Krishna,M/S Arunodaya Warehouse,"Survey NO. 46/1B1,Thorraguntapalem Village, Chillakallu Gram Panchayat",,4767.18,80.1386714,16.8935957
621,621,Andhra Pradesh,Krishna,M/S GSR Vanadurga Business Links Pvt. Ltd.,Gollapudi,,3000.0,80.5827599,16.5400016
622,622,Andhra Pradesh,Krishna,M/S Gayatri Cold Storage (P) Ltd.,Gundaram,,6321.0,78.0644799,18.7171449
623,623,Andhra Pradesh,Krishna,M/S Gayatri Warehouse Enterprises Ltd,"Survey NO. 46/1B1,Thorraguntapalem Village, Chillakallu Gram Panchayat",,9534.36,80.1386714,16.8935957
624,624,Andhra Pradesh,Krishna,"M/S Haritha Cold Storage (Promoters-S H V D Radhika, S M Rao And 2 Others)",Boppudi,,7805.0,80.1372757,16.0651147
625,625,Andhra Pradesh,Krishna,M/S Kadiyala Cold Storage,Toranaguntapalem,,6415.0,,
626,626,Andhra Pradesh,Krishna,M/S PNR Cold Storage,Torraguntapalem,,8318.0,80.1512317,16.8956612
627,627,Andhra Pradesh,Krishna,M/S Sai Bhargava Cold Storage Pvt. Ltd.,Ambarupeta,,5000.0,80.385844,16.9211273
628,628,Andhra Pradesh,Krishna,M/S Sri Ramakrishna Raw & Bioled Rice Mill,"Pulukonda Village, Nandivada Mandal",,2579.0,,
629,629,Andhra Pradesh,Krishna,M/S Sri Sai Sagar Cold Storage Pvt. Ltd.,Nandigama,,1952.0,80.2859096,16.7724159
630,630,Andhra Pradesh,Krishna,M/S Sri Saisagar Cold Storage,Nandigama,,3100.0,80.2859096,16.7724159
631,631,Andhra Pradesh,Krishna,M/S Sri Venkatanarayan Cold Storage Pvt. Ltd.,Gollapudi,,5750.0,80.5827599,16.5400016
632,632,Andhra Pradesh,Krishna,M/S Sri Vijayasai Cold Storage,Nandigama,,2561.0,80.2859096,16.7724159
633,633,Andhra Pradesh,Krishna,M/S Srinivasa Warehouse,"Survey NO. 46/1B1,Thorraguntapalem Village, Chillakallu Gram Panchayat",,9534.36,80.1386714,16.8935957
634,634,Andhra Pradesh,Krishna,M/S TTP & Sons,"Survey No.174/3 And 178/1 & 2, Enikepadu Village, District : Krishna Vijayawada Rural Mandal",,7011.0,80.6480153,16.5061743
635,635,Andhra Pradesh,Krishna,M/S Venkateswara Binny Rice Flour Mill(Shri Chapala Siva Rama Krishna S/O Venkateswarulu),"M/S Venkateswara Binny Rice Flour Mill, Survey No.174/2A, Sanagapadu Village, Penuganchiprolu Mandal, Krishna District",,328.77,80.7214417,16.6099914
636,636,Andhra Pradesh,Krishna,M/S.Sunkara Prasada Rao Rural Godowns,"RS No.43/1, Ilaparru Village, Nandivada Mandal",,350.0,,
637,637,Andhra Pradesh,Krishna,MASULIPATNAM,,M.Sivaji,49030.0,,
638,638,Andhra Pradesh,Krishna,MS Yellamanchili Cold Storage P Ltd,Keesara Distt Krishna,Y S L Prasad,5000.0,80.3235373,16.7186661
639,639,Andhra Pradesh,Krishna,Madhavahitech Cold Storage Pvt Ltd,16-139 VINAY NAGAR AUTO NAGAR VIJAYWADA,K.Koteswarao,5500.0,80.6779426,16.5016969
640,640,Andhra Pradesh,Krishna,Malleswaram,Bantumilli Market Yard,,1000.0,81.2722427,16.3696665
641,641,Andhra Pradesh,Krishna,Ms Sri Sai Lakshmi Cold Storage,Keesara Distt Krishna,Sabbasani Nagalakshmi,5000.0,80.3235373,16.7186661
642,642,Andhra Pradesh,Krishna,N. Srinivasulu Reddy,"Upuluru Village, Kankipadu Mandal",,9761.0,,
643,643,Andhra Pradesh,Krishna,NIDAMANUR,,C Satyanarayana,47500.0,,
644,644,Andhra Pradesh,Krishna,P Lakshmi Bhavani,"Keesarapalli Village, Nidamanuru Mandal",,4769.62,79.3668006,16.8220976
645,645,Andhra Pradesh,Krishna,P Sarada,"Keesarapalli Village, Nidamanuru Mandal",,4769.62,79.3668006,16.8220976
646,646,Andhra Pradesh,Krishna,P Subba Rao & Syed Khaleel,"Keesarapalli Village, Nidamanuru Mandal",,4769.62,79.3668006,16.8220976
647,647,Andhra Pradesh,Krishna,Paraamont Oldstorage,"22/1 NH-9 NAVABPET, PENUGAN CHIPROLU",Madhav,0.0,80.2476664,16.9039002
648,648,Andhra Pradesh,Krishna,Paramount Cold Storage Private Limited,Nawabpet Village Penuganchiprolu Mandal Krishna Dist,Shri Chirumamilla Ramaiah,6500.0,80.2316775,16.8195101
649,649,Andhra Pradesh,Krishna,RAYANAPADU B.D,,S.S. Rama Rao,55000.0,,
650,650,Andhra Pradesh,Krishna,Rasana Cold Storage,RAYANPADU ROAD PO-GOLLAPUDI,Venkateswarai,3200.0,80.5762473,16.5418979
651,651,Andhra Pradesh,Krishna,Sai Raghavendra Cold Storage,Thotacherla,,5296.0,80.2505716,16.8147014
652,652,Andhra Pradesh,Krishna,Sairaghvwndra,VIL-TOTACHARLAPENUGANCHI PROLU MANDALNEAR NANDIGAM,Jagadesh,5000.0,,
653,653,Andhra Pradesh,Krishna,SaisagarColdstorgs,NANDIGAMA TOWN NANDIGAMA MANDAL,Haribabh,3100.0,80.2859096,16.7724159
654,654,Andhra Pradesh,Krishna,Saithirumalagiri Cold Storage Pvt Ltd,7-491/1 TGPALEM VILAGE JAGGAIAHPET MANDAL,Arun,0.0,80.103347,16.898534
655,655,Andhra Pradesh,Krishna,Sandyaaquaexports Pvt Ltd,PLANT[At]SANDHYAAQUACOM,T.Velmurugan,13.0,,
656,656,Andhra Pradesh,Krishna,Seshasai Cold Storage,DHURGA NAGAR,Muthyalateddy,0.0,88.4149401,22.6493171
657,657,Andhra Pradesh,Krishna,Shri Katta Gandhi Appa Rao,"Mallavolu, Guduru Mandal",,64.57,74.9070916,13.1495827
658,658,Andhra Pradesh,Krishna,Shri Maganti Syamala,"16/256-7/2, Satyanarayanapuram, Gudivada",,86.95,80.9931388,16.4344461
659,659,Andhra Pradesh,Krishna,Smt Pinnameneni Ganga Kumari,Nidamanuru/Krishna,,0.0,80.7203035,16.5094491
660,660,Andhra Pradesh,Krishna,Smt. Dronavalli Sowbhagyarani,"R.S.No. 595-3, Polukonda Village, Nandivada Mandal, Krishna District",,8563.0,80.7214417,16.6099914
661,661,Andhra Pradesh,Krishna,Smt. K. Laxmi Rajeswari,"Upuluru Village, Kankipadu Mandal",,9754.0,,
662,662,Andhra Pradesh,Krishna,"Smt. Yasmeen Sultana, W/O Md. Sirajuddin",RS No.207-2/P At Nearest Door No.4-120 Ganguru Village & Panchayat Penamaluru Mandal Krishna District,,2595.0,80.7300446,16.4669025
663,663,Andhra Pradesh,Krishna,Smt.D Padmaja & D Venkateswara Rao,"Vakkalagadda, Challapalli (M).",,655.477,80.9328775,16.1167394
664,664,Andhra Pradesh,Krishna,SphoorthisriCold storage,NH-9 KEESARA VILLKANCHI KACHERLA MANDAL,Avsvprasad,5500.0,77.4658481,17.6924784
665,665,Andhra Pradesh,Krishna,Sri Arekapudi Ramakrishna Rao,"Angaluru Village, Gudlavalleru Mandal, Krishna District",,151.0,80.7214417,16.6099914
666,666,Andhra Pradesh,Krishna,Sri Bonda Prabhui Kumar,Pamarru/Krishna,,367.0,80.9608356,16.3228769
667,667,Andhra Pradesh,Krishna,Sri Chitikineni Mahakala Rao,"Penduru (V), Bantumilli (M), Krishna Dist.",,205.15,80.7214417,16.6099914
668,668,Andhra Pradesh,Krishna,Sri Durga Cold Storage,Munagacherla Village Nandigama Mandal Krishna Dist,Ch Srinivasa Rao,57000.0,80.2620418,16.7952819
669,669,Andhra Pradesh,Krishna,Sri Kanaparthy Titupataiah,"Penduru (V), Bantumilli (M), Krishna Dist.",,250.12,80.7214417,16.6099914
670,670,Andhra Pradesh,Krishna,Sri Sai Himaja Cold Storage,,Shri Vasireddy Narendra Dev,5000.0,,
671,671,Andhra Pradesh,Krishna,Sridurga Cold Storage,"MUNAGACHARLA, NANDI GAMMA",Vrameshbabu,4690.0,80.2859096,16.7724159
672,672,Andhra Pradesh,Krishna,Srisaibhargava Cold Storage,NHK[Dot]HARI007[At]GMAIL[Dot]COM,Harikrishna,2610.0,,
673,673,Andhra Pradesh,Krishna,Srisaihimaja Cold Storage,VATSAVAI VILAGE MANDAL,K.Veerababu,0.0,80.2445234,16.9803242
674,674,Andhra Pradesh,Krishna,Srisaiyogananda Cold Storage,ANUMANCHIPALLY VILAGE JAGGAIAHPETA MANDAL,P.Suresh,0.0,80.103347,16.898534
675,675,Andhra Pradesh,Krishna,Srivyshnavi Cold Storage,THORAGUNTA PALEM VILAGE JAGGIAHPETA MANDAL,K.Gopi,0.0,80.103347,16.898534
676,676,Andhra Pradesh,Krishna,The Krishna Districtmilk Producers Mutually Aided,MILKP ROJECT CHITTI NAGAR VIJAYWADA,B.V.Venugopal,1000.0,80.5986914,16.5308282
677,677,Andhra Pradesh,Krishna,V Kasturi,"Billapadu Panchyat , Mandapadu Road , Gudivada",,4769.62,80.9931388,16.4344461
678,678,Andhra Pradesh,Krishna,V Krishna Kishore,"Billapadu Panchyat , Mandapadu Road , Gudivada",,4769.62,80.9931388,16.4344461
679,679,Andhra Pradesh,Krishna,V Rama Mohan Rao,"Billapadu Panchyat , Mandapadu Road , Gudivada",,4769.62,80.9931388,16.4344461
680,680,Andhra Pradesh,Krishna,V Satishkumar,"Billapadu Panchyat , Mandapadu Road , Gudivada",,4769.62,80.9931388,16.4344461
681,681,Andhra Pradesh,Krishna,VIJAYWADA-I,,M.Nagendra Kumar,3180.0,,
682,682,Andhra Pradesh,Krishna,VIJAYWADA-II,,S.S.V.Prasad Narra,15000.0,,
683,683,Andhra Pradesh,Krishna,Vasu Cold Storage,Munagacharla,,6401.0,80.2620418,16.7952819
684,684,Andhra Pradesh,Krishna,VasuCold Storage,BESIDE NH-9 MUNAGACHERLA VILL-NANDIGAMA MANDAL,Rameshbabu,6000.0,80.272293,16.7840869
685,685,Andhra Pradesh,Krishna,Vijayawada,Gollapudi And Kankipadu Market Yard,,3000.0,80.7679058,16.4343545
686,686,Andhra Pradesh,Krishna,Vijayawada Cold Storage,SURAYAPALEMPO-GOLLAPUDI,Ravi,6500.0,80.5827599,16.5400016
687,687,Andhra Pradesh,Krishna,Vijaykrishna Cold Storage,"TUMMALA PALEM RAVINDRA COMPLEX 3RD FLOOR, ELURU RO",Pbapuji,5400.0,81.0952431,16.7106604
688,688,Andhra Pradesh,Krishna,Yelamanchili Cold Storage,KESARA NH9 KANVHADAL,Psrini,6000.0,77.6205846,28.7021006
689,689,Andhra Pradesh,Kurnool,"A.V. Rural Warehouse (Atla Venkata Subba Reddy, S/O Subba Reddy & Mrs. Atla Rukminamma, W/O A.V. Subba Reddy )","Survey No. 384/B, Nh-18, Kadapa Road, Allagada",,10000.0,78.5127559,15.1305389
690,690,Andhra Pradesh,Kurnool,ADONI,,B.Muniratnam,22520.0,,
691,691,Andhra Pradesh,Kurnool,APSWC Godown At Allagada,Allagada,,7400.0,78.5127559,15.1305389
692,692,Andhra Pradesh,Kurnool,"AVR Rural Farmers Warehouse - II, Shri Arasu Venkatarami Reddy, Smt. K Rama Lakshmi","S.No.274,Village Gadigarevula Gadivemula Mandal,Kurnool District",,1708.0,78.1108279,15.6443434
693,693,Andhra Pradesh,Kurnool,Ak. Fruits,"SUREY NO 265/3, GADICIBANDA, PUNGANOOR, KOILAKUNRL",A.Krishnaiah,13.0,78.3161236,15.2325828
694,694,Andhra Pradesh,Kurnool,Al Fruits,"ANDHARA BANK, BACK SIDE, EAMMI",Moha Mohammad Ali,24.0,,
695,695,Andhra Pradesh,Kurnool,Alichambers,"S MOHD ALI, AH ROAD, , MCH HOSPITAL",S.Rahamatullah,0.0,,
696,696,Andhra Pradesh,Kurnool,Am Fruit Ripening Chamber,"28-8-86, NANDYAL, NAVATH TRUST POST",Z. Althaf Hussain,30.0,,
697,697,Andhra Pradesh,Kurnool,Andhara Fruits Raipiling Chambers,HARIJANAWADA NANDYAL,Abdulrasheed,4.0,78.4853125,15.4639375
698,698,Andhra Pradesh,Kurnool,B Bnr Brother,"18 TH WARD, BESIDE WATER, WORKS BESIDE, EMMAI",B.Nagaraj,25.0,,
699,699,Andhra Pradesh,Kurnool,"B. Subba Reddy, S/O B. China Subba Reddy & Smt. M. Subbarameswaramma","Gundupapala Village, Dornipadu Mandal",,3395.0,78.4492191,15.2063057
700,700,Andhra Pradesh,Kurnool,BLR Rural Farmers Warehouse(Bhuma Linga Reddy,"Chakarajavemula, Dornipadu Mandal",,552.0,78.4492191,15.2063057
701,701,Andhra Pradesh,Kurnool,BODHAN,,G.Hanumantha Rao,38333.0,,
702,702,Andhra Pradesh,Kurnool,Baskarbananacompany,"FLAT NO 38, MARKET ROAD",P.Bhaskar,0.0,,
703,703,Andhra Pradesh,Kurnool,Bhavani Rural Farmers WH - II,"Survey No.474/2, Jammalamadugu Road, Village : Koilkuntala, Mandal : Koilkuntala,, Kurnool Dist.",,2765.0,78.1108279,15.6443434
704,704,Andhra Pradesh,Kurnool,Bhavani Rural Farmers Warehouse,"Jammalamadugu Road, Koilkuntla Village",,2819.0,78.3161236,15.2325828
705,705,Andhra Pradesh,Kurnool,Bojja Konda Reddy ( M/S Sri Lakshmi Siva Rama Krishna Rural Godown ),"Nehru Nagar Village, Gospadu Mandal, Kurnool District",,1637.0,78.1108279,15.6443434
706,706,Andhra Pradesh,Kurnool,CHITYAL,,D.Sridhara Rao,8600.0,,
707,707,Andhra Pradesh,Kurnool,Dsl Fruits,"KOHILUNTLA ROAD, ALLAGADDA,",D.Babu,0.0,,
708,708,Andhra Pradesh,Kurnool,Fruit Mandi,"ADONI, VEGETABLE MARKET BAZAR,",Basha,0.0,,
709,709,Andhra Pradesh,Kurnool,G Nagalakshmamma (Guru Raghavendra RFWH),"M/S Guru Raghavendra Rural Farmers Warehouse, S.No.46/B, Nandyal-Koilkuntla State Highway, Kalugotla Village, Koilkuntla Tehsil, Kurnool District",,791.29,78.1108279,15.6443434
710,710,Andhra Pradesh,Kurnool,"G Pitchi Reddy, S/O Hasan Reddy","M/S Pushpavathi, Warehouse -II, S.No.107, Nehru Nagar, Gospadu Mandal, Kurnool District",,1223.0,78.1108279,15.6443434
711,711,Andhra Pradesh,Kurnool,G. Pitchi Reddy,"Nehru Nagar Village, S. Nagulavaram Post, Gospadu Mandal",,515.0,78.4166456,15.3566821
712,712,Andhra Pradesh,Kurnool,GADWAL,,T Srinivasa Rao,10000.0,,
713,713,Andhra Pradesh,Kurnool,GMR Rural Farmers Warehouse ( Gali Maddiletty Reddy),"Survey No. 153/2B, Owk Road, Banganpalle Village And Mandal, Kurnool District",,4471.0,78.1108279,15.6443434
714,714,Andhra Pradesh,Kurnool,GMR Rural Farmers Warehouse-II (Galli Madduletty Reddy ),"Survey No. 153/2B, Owk Road, Banaganapalli Village And Mandal",,5000.0,78.2279193,15.318372
715,715,Andhra Pradesh,Kurnool,Ganesh Rural Farmers Warehouse C/O A V S Raghavendra,"Survey No.203, NH - 18 Govindapally Village Sirvella Mandal, Kurnool District",,5085.0,78.1108279,15.6443434
716,716,Andhra Pradesh,Kurnool,Gundupapala PACS Ltd.,"Gundupapala Village, Dornipadu Mandal",,900.0,78.4492191,15.2063057
717,717,Andhra Pradesh,Kurnool,Hanuman Cold Storage,"FLAT 12, D & P ROAD, ADONI, OPP VEG MARKET,",Manish,0.0,,
718,718,Andhra Pradesh,Kurnool,Jaibhavanibanana Cold Storage,"FLAT NO 118, VEGETABALE MARKET, MANTHRALAYAM ROAD,",Raju,0.0,,
719,719,Andhra Pradesh,Kurnool,KADAPA,0891-2558162,G. Mohan Rao,25000.0,,
720,720,Andhra Pradesh,Kurnool,KISAN Cold Storage A UNIT OF KISAN RURAL WARE HOUS,KIRAN[Dot]YERRAM[At]GMAIL[Dot]COM,Y.KIRAN KUMAR REDDY,88.0,,
721,721,Andhra Pradesh,Kurnool,Kaleel Shabber Cold Storage,"KARNAMADDIN COLONY, BANAGANAPALLY,",Arif,0.0,,
722,722,Andhra Pradesh,Kurnool,Karshkamitra Cold Storage,MURALIKRISHNA[Dot]MBA[At]GMAIL[Dot]COM,G.Naga Murali Krishna,8000.0,,
723,723,Andhra Pradesh,Kurnool,Koilakunta,Koilakunta,,2000.0,78.3161236,15.2325828
724,724,Andhra Pradesh,Kurnool,Laxmiamrutha Cold Storage,"9-19-27-8, GANDHI NAGAR, KOTHAPETA, AYYAPPA TEMPLE",P.Ramesh,50.0,77.0820015,9.4320761
725,725,Andhra Pradesh,Kurnool,M.Basheer Ahmed Riplingchambers,"GYATHREE STREE, KADAPA ROAD, ALLAGADDA,",M. Basheer Ahmeed,0.0,,
726,726,Andhra Pradesh,Kurnool,M.Govindamma,"S.No.789/2, Village & Mandal : Gudur",,349.0,,
